Temperature,pH,Fermentation_Time,Substrate_Conc,Agitation_Speed,Ethanol_Yield,Energy_Consumption
27.866455527938296,4.372427096255991,26.9958553219355,179.88784144356305,125.57062945091837,1.3293443888265162,1550.471351369022
31.516785170698864,4.2857839761927785,35.966917027378656,77.26961544219022,384.7346602061191,8.850831037625152,4826.397236580062
25.729741307232686,4.59253667249708,38.5813197471263,173.3391488519536,160.58865820570878,1.0082332578300894,2430.301218973613
38.03717056173021,5.102396598533494,32.56235847538692,166.90978676003962,123.04019330102811,18.343510545162275,2583.765119749341
30.15711091887734,5.284795529810512,40.443266354610344,152.4639215171307,456.4419365202227,0.0,6258.884451059611
36.829551153493014,5.59375282783269,68.5111121935607,117.87560415709424,396.4255574791026,0.0,10130.608589290177
40.82316825194633,4.28552894998575,54.162756174973616,60.16728686216791,254.86916113564942,17.808946730566113,6226.721661829766
34.79880844230588,4.455170023006443,35.619047391062885,99.89673710953917,113.60525334749072,24.2661548470043,2530.670665972771
43.59230253561002,5.120985140105085,67.95538046813348,142.00762174584128,253.5902798626374,2.687972072078672,8172.607877341582
43.81790235573207,5.835873793236989,38.114300328993906,191.75805051991424,135.11474334896764,0.0,3563.247151995659
44.9406496727801,5.543053605526689,34.35679303729916,51.394378887163214,107.93130309180073,0.0,3102.426302075296
33.63474146337046,4.515316909245486,38.76700567609331,101.14707491026938,487.73413362692156,27.20696365786815,6715.1282574605275
34.45319056694124,4.61854619519127,28.41107807146654,133.5080022076329,393.78475745570785,22.994237021264468,3965.8149303141004
25.44447613420224,4.986263629927464,67.79135924114095,173.708168315663,326.0434241315581,0.3618113076403713,7116.2210959381255
25.598866527729005,5.745663631623344,71.54722965441529,177.72737510253228,159.74037622253556,4.553930443465926,4420.385341762597
42.19561797595365,4.416267907967064,61.50386497582518,175.0153893946108,497.0916685144189,9.674753149547739,11920.841387795273
27.541322808459643,4.9970925511119235,71.41142330973716,144.47054966241228,212.77378831340008,0.46529949829293404,5430.9700426983745
29.995178655470482,4.725962418305316,60.346477595893845,148.95133242952573,418.26569677162104,8.777490344888662,8590.89104881032
27.846332862715578,5.387762839264301,64.43605419341458,93.48269322729425,314.60938553411097,1.333668650577469,6869.174361308122
26.97520212478708,5.469360527267612,48.081037526357164,104.93151065122092,423.99849141318646,0.0,6619.79016610111
28.084322006728005,4.027065713408393,44.30347463734188,166.70325838414433,291.32220849790116,1.9025492990901576,4372.330569481472
30.57267073775617,4.417072114278368,57.75534287183653,126.68444918280058,449.4379841376352,4.681926855667955,8932.2479927725
30.904842870832596,5.5764760826391315,42.34063978887325,61.945889443674716,450.2185647269409,0.0,6524.891762727008
41.40092902420338,5.672372544513931,43.08726501094998,68.83271660002609,230.2335487973077,0.0,4731.901585645607
42.34191899066706,5.0077346470975455,46.116320452141856,110.94746936939106,384.63011451349155,14.917416820877824,7172.360323896651
31.88840660639609,5.837894937610701,27.911431409859073,115.82772932994587,406.83034468958607,0.0,3940.5134800685846
27.971426018721594,4.817155789463835,70.29881029673501,92.38034886808316,332.6091908445627,4.463767906253498,7779.463895848028
41.06418480459014,5.380493416077307,57.76461350096459,137.52308592576338,443.3426763999989,3.1544683437329972,9909.770471327554
34.21178904068242,5.799441423272649,37.98546113054179,161.86626144909508,416.99575391466806,0.33444145809306486,5614.634913938264
29.354489038661942,5.814636110706766,53.575791236665665,88.95369691277043,145.48383758718472,1.4212424843531273,3506.8203438695764
41.100225427424235,4.877655672046823,52.23400694440199,199.39995241866964,466.26007570888544,22.987451966769196,9371.793587344242
28.41644275878537,4.0598542920659835,67.04085565495771,106.24027015598631,497.73333014639326,3.986710005226319,11126.8866654794
44.537641498136864,5.262447263123393,58.10380178573806,161.98226057306738,148.17272284614612,0.0,5641.079155364245
40.94275929140804,4.407083982853591,56.34740820099647,98.50811196201207,145.1439056587732,17.581583641058714,5000.817788834654
43.65028705852356,4.707687318476021,38.040265007598705,180.82032768287996,377.2137166451071,7.593613767669357,5925.443361328737
43.68016354982285,4.149308418081597,38.9239080909112,144.72393070209066,310.3347763549681,0.0,5315.363729678289
44.039737691723126,4.7054195524618905,27.25048926913123,165.01513445480663,172.57557121378227,4.149269215699099,2753.9589246454093
31.7050902527782,4.2236940304978,35.462436220002836,81.44442245810096,368.3306215506691,1.9752043151914043,4628.198271408115
43.22926074418109,5.507907444536533,51.10850106737835,151.52495362608198,112.71270415266379,0.0,4498.476286101305
39.38862097547982,4.805084653934793,24.29925187051344,130.24368340392323,353.6076564849262,13.44611448017398,3397.9518730575624
26.757761643610543,4.970770889175817,61.28454541541963,115.17112877914833,465.4853891888066,1.5716817612067875,9244.92960850149
37.654622328348246,5.541394299408138,24.446110277305934,159.20876687939216,279.5652668749044,0.0,2877.8037746527457
36.58118319030455,5.526172878992165,51.713776289901986,65.05717387052137,451.5938657640505,0.4890319417626525,8595.001240933314
28.597407530334568,5.385829130474013,61.01093684585547,114.6581815959326,433.0763663349609,0.0,8747.234564531851
38.31009104663416,4.247535828080498,31.558218565708962,172.13671840481481,305.8760680253946,14.58096177217891,3849.8648330816254
41.16961165239627,4.99812921710587,62.31060310340497,107.98226729807715,459.15060445416105,26.34866571167515,11125.173318456405
43.67785897063846,5.132695301057479,60.10386720260709,57.50854459913278,338.0343776922235,3.6659226732266412,8690.465789955873
42.01254043516332,4.806852297499248,55.98175840569628,79.71758318239038,239.93191035721156,18.182283875154706,6360.3659481572995
40.929017441548325,4.821034375912913,57.989367778561586,180.48175440701442,421.0076348093863,23.122259185336524,9500.622483765084
25.901871561540325,5.7053287085274915,38.94091269786033,179.0551956417228,107.0786501136852,0.6311037584499236,2108.4789385779723
40.79670738941664,5.386506530633832,51.98170091022348,174.52028466491828,311.41180129091316,0.0,6683.570807942174
25.927848431957187,4.212617290028737,27.97560510370664,126.17963407681054,258.8009509599514,0.0,2393.8786310924565
33.45948952031611,4.997549385447952,28.562353978701516,90.02306100804338,322.63707563494233,10.542258658254841,3442.9323267906434
36.44390344507124,5.179500844064176,51.76936234985939,106.7102180492714,237.65473717597047,35.6764483701547,5232.264666887867
38.52232722824583,5.855869170817937,37.05545021914929,73.21457832262007,216.06895278448098,2.9984308428565267,3774.0481261198947
34.05002653951149,5.689918782158367,70.21040801542128,74.4498118189677,267.14758062957264,0.0,7323.8592156968925
32.12277610138781,4.662076127642898,69.47469761194802,69.0567765634316,277.1094393948712,20.800933158104108,7157.4992760353025
31.026942487783394,4.516919389730247,45.575369386977684,128.6348415872286,229.32879376593633,9.043242160613378,4066.330771639354
32.23439643835533,5.984628787746369,39.442555564076414,64.39504631520478,308.23829601219484,1.0212340302239717,4386.129016451669
28.733615950441134,5.825896031712989,69.51443838358063,167.6662576034007,336.92601279828534,0.0,7918.639069718951
36.933558049587006,4.775025917672799,38.004921673885576,53.78890912042713,359.71812916715123,75.81685735821225,5114.327549875378
34.56350842691358,5.325874958658917,61.80210465463149,100.91374915654589,405.24389171461564,6.742501294361409,9048.342282938218
32.428268202858064,4.244814888296518,43.91710626059252,53.550353703572625,213.97421953474014,5.2758938759355,3869.195649284568
37.85265620340318,4.048638828305984,69.1780777069308,84.9816138431423,498.14434685335954,0.0,12818.912647213645
38.614370058898615,4.625234954332261,31.15421345141628,196.73141733488092,432.3780400756093,20.450889487233233,5048.902696598026
38.44570101187832,5.724024638652289,44.754663646316686,185.695782391296,366.226198698873,1.7798089700591715,6367.427684382179
31.241523674164487,4.7978090727665945,68.21659749998383,140.13708393155702,367.4726527778427,9.240461906399613,8666.46244751816
33.14419221561272,5.430856957252509,46.48992381323844,191.11979403994098,152.27757599014421,0.0,3432.4620762135405
31.75702980221974,4.349896936039984,55.0980142994034,50.950013579863565,152.5855253217427,8.5704237729856,3942.528433677766
27.952001976268654,4.507079684258498,49.113917323661205,195.97329480649012,145.5628093204899,0.0,3154.7537988747554
32.915825961711064,4.6134081732499554,50.31363531484934,76.66485951415032,107.25056569732504,21.496274181585065,3221.4191735746554
28.444600545702826,4.003663945089547,62.42134681378967,165.191273805118,442.8726407371355,4.967409832428988,9173.784052900373
34.74129143389942,5.4049981291620925,61.7604253277171,72.09517820709965,236.80531377476527,1.0307951109385356,5994.8164490982845
28.100974436219367,4.611101588531791,34.85714216018393,156.2626401349047,229.56698075910316,2.7792561686305715,2868.914773911384
35.055785915316925,5.6071031375455025,32.4249956061252,173.44204101808452,283.3072512830802,0.0,3561.517990432906
26.32822677105132,4.700628718314556,71.78027757835626,70.50635675749375,274.77297275181013,0.0,6466.0642178805065
34.19205234588921,4.1559441732295,32.39090889101553,143.9511096070811,290.5021980625371,4.037332043312673,3637.8463321231056
32.475672528141736,5.9024154826032476,55.7451044501175,148.6972629219328,263.6359657452916,2.8407625104856264,5605.576342330856
25.65905181814559,5.901407560911985,54.955518881910294,196.92154631755744,219.4006951107395,1.5526489397318524,4099.763975571538
28.20937784719256,5.713383289057898,35.706165044761875,186.67549259185824,445.22773320739697,0.0,5130.165843734754
34.035245752185716,5.835501893559649,63.42604200605743,177.42318377797096,419.35694904921866,0.0,9519.806246541357
28.105022823273405,4.256172740268516,33.57823576725356,153.73549855025445,225.30620142473614,0.0,2737.3724416947534
44.189539350949765,5.119105647159051,31.251020401225425,112.91113714009828,235.03503413990327,0.0,3608.382651334068
33.41922911308038,4.259876306790016,42.644537151900195,138.71753481354506,351.35779067084786,15.800354355998422,5419.991777309537
36.10808627854247,5.231460688302146,53.56407959192193,75.94860109163798,378.9467261688435,35.64224769325888,7488.34446184559
38.300173121313875,5.535123604060967,39.17230176075266,189.73166957669818,483.3643624340435,0.5072897542623315,7012.785076394024
28.456228613714487,4.679573126450054,51.85561050384879,196.2150739701394,231.20812665124149,0.0,4282.533757071401
27.176071015914633,4.0171103598311,58.40949631864272,120.18065467179869,266.58192130788484,0.0,5252.107723646983
25.897071471444168,4.8447155079658035,59.288033906068684,102.95852964648135,172.31614221612296,0.0,3936.090081018919
43.10698245461474,5.378867415530266,41.26376482250744,179.24435465016902,359.7024793371446,2.25998710129168,6165.199199276504
43.49337305985046,5.937703642851272,62.477198645621556,101.04097559526988,141.4273483593866,0.0,5879.969468176526
37.80879236439489,5.029804645364481,64.0590905705163,149.09486117743177,337.7759964772133,43.537503105246735,8357.365633153471
32.0291606386529,5.448305918331808,71.099922205037,169.6999105788547,314.0609651758761,0.0,8039.756671742701
28.73611053102885,4.288099615488848,36.257694936764715,159.66217988356382,330.60353803308215,1.8921191520892409,3976.8534541537347
26.12045510853426,5.925444362740533,54.10428851609525,79.49121306127842,297.6894074549163,0.8372464022589682,5307.9094866444075
40.50616579804219,5.248966184561525,64.51199680927868,70.23478652719682,321.8510939503084,19.34847284645888,8469.909663508812
43.63273120681185,4.499405053310987,36.774059523042396,132.78717520869043,186.31849908054153,5.478044685031779,3844.712880778517
26.389084793683608,4.140614558437701,46.07791940671977,134.6502918041037,355.3448212564988,0.0,5225.914051662821
35.679688997347945,5.63474993864086,48.47474223642368,115.10497851163419,139.2952193500665,1.814457790043225,3729.2804713275186
37.40889650352052,5.04984135026578,54.64473791277024,146.16844124681842,191.4062932315228,43.74986754545092,4978.460815307139
25.670613435929802,4.973026373457132,32.97143104874806,125.93230856683009,351.8780056108452,1.0839626219264336,3682.0067226784518
28.885530093096882,5.242240575557445,50.788886226887925,194.82708169979546,478.4653183870057,0.0,8110.996646378733
37.557480910243804,5.1120824106469085,46.45229706621481,81.36889193010545,362.8514449975668,49.96199738755971,6419.78868654864
40.86697249425551,5.861867773582157,24.29298958942515,184.6326631941186,480.2060942631666,1.2418807465088577,4441.569985222088
34.99751923765045,5.154599076384346,25.39905967331681,168.41896066417075,218.50182905392103,6.240866919557266,2270.252316669413
26.459275742819273,5.922862366839285,27.177624699747994,91.63958873856913,142.953994576206,2.2264055918358316,1694.4355719815424
26.804155178806013,4.8806174265262445,68.17969379483185,176.325449719829,281.78979589749963,0.0,6404.588942537675
